-80.44436967906144, 45.895746482733614
-80.40733155846813, 44.378645569483865
-80.09044986005867, 48.07418361591061
-80.07398847312832, 42.95657667617749
-79.62953102600858, 50.0817363909467
-79.59249290541527, 41.37738817656475
-79.37026418185539, 44.60971145865898
-79.31841081302476, 46.33761126141182
-79.04618062666391, 40.14474977634548
-79.01377227114476, 51.58455813402034
-78.98136391562562, 48.37578979704027
-78.9554372312103, 42.96332151287501
-78.59246364939584, 49.65722754562019
-78.4952385828384, 38.453715899414775
-78.25912056405603, 53.14147502690789
-78.20356338316606, 41.01090572016777
-77.97022322342819, 51.37912327408738
-77.90108539832067, 39.754598661306204
-77.45817120622566, 54.452527027172735
-77.45817120622566, 36.968219224592346
-77.23131271759162, 38.34318635006525
-77.16649600655333, 52.86144734147477
-76.46071404191409, 55.72755891366759
-76.31667690627344, 36.36745170318798
-76.25906205201719, 54.12662405553105
-75.88868084608406, 35.004882059747004
-75.30841695678885, 55.56419047824358
-75.16437982114817, 57.183092073825826
-74.90511297699499, 33.860750688927965
-74.76827769813636, 35.20605753581172
-74.0120827360229, 56.803667934940826
-73.86804560038226, 58.46578067121526
-73.82843538808108, 32.83035450596596
-73.40712676633214, 33.8953954105005
-73.14785992217897, 57.2914989706501
-72.6725373745648, 57.95626825614113
-72.6293262338726, 32.101802268783345
-72.53210116731515, 59.715643963482385
-71.72189227933646, 31.04732638477212
-71.33299201310668, 58.093406771074775
-71.33299201310668, 58.85392284725745
-71.33299201310668, 32.12351121506413
-71.2753771588504, 60.65666131332842
-70.55519148064712, 30.507869407288496
-70.12308007372515, 58.77204910699856
-70.03665779234075, 59.82549123166307
-69.97904293808449, 61.62246821230842
-69.62183084169565, 29.279490390937454
-69.2588572598812, 30.57200383715795
-68.82674585295922, 59.34175388296674
-68.74032357157483, 60.58964614074614
-68.68270871731856, 62.38662312139149
-68.45513004300633, 28.982015801330107
-67.6168339135777, 27.80649083285732
-67.4439893508089, 63.32422906539342
-67.4439893508089, 62.02789484462749
-67.4439893508089, 60.73156062386157
-67.34676428425146, 59.142527781670076
-67.18472250665573, 29.201983250159017
-66.37811454706804, 27.591799691733982
-66.23407741142738, 58.968773510676186
-66.18469325063629, 63.088744593410674
-66.14765513004298, 61.59942227060591
-66.14765513004298, 60.30308804983999
-65.27262953102598, 57.824360563501784
-65.11058775343025, 27.62454918783753
-65.11058775343025, 26.328214967071617
-64.85132090927706, 61.53392327839879
-64.85132090927706, 60.23758905763287
-64.85132090927706, 59.0838516011512
-64.81428278868376, 63.037281099533644
-64.28093385214007, 25.54168123565111
-64.01590552256124, 57.195373134864646
-63.814253532664324, 26.781249663170854
-63.554986688511136, 61.46842428619167
-63.554986688511136, 60.17209006542574
-63.554986688511136, 62.76475850695759
-63.554986688511136, 58.87575584465982
-63.51177554781894, 55.50483201655587
-62.939227933647324, 25.3428303889973
-62.939227933647324, 54.26728768983697
-62.70310991486496, 57.274149535214285
-62.64755273397499, 61.58850577190472
-62.5179193118984, 60.334018129493344
-62.258652467745215, 59.01767032777525
-62.1845762265586, 52.916712116149526
-61.99938562359203, 55.92102352953861
-61.740118779438845, 24.088968170990682
-61.740118779438845, 57.56031775116683
-61.740118779438845, 25.3593757073413
-61.675302068400555, 51.337231210321576
-61.443813814692355, 54.18672977754652
-61.11047072935255, 49.68308925087658
-61.09195166905589, 55.738627030406285
-60.70305140282611, 54.178932278474235
-60.59193704104618, 48.436853961650016
-60.57341798074952, 52.68678336225578
-60.443784558672924, 23.323448699569965
-60.443784558672924, 51.37612123694454
-60.443784558672924, 24.516076182674624
-59.86043415932826, 50.086609827866866
-59.82802580380911, 46.81302477984849
-59.36350604136799, 48.50417237030733
-59.147450337907, 23.776483395669217
-59.147450337907, 22.609782596979898
-59.110412217313694, 45.328575893963915
-58.40668792604076, 46.821212153874384
-58.052768107038, 44.0828387782892
-57.85111611714108, 21.92204317880511
-57.85111611714108, 23.088743977494445
-57.5270325619496, 45.524877933108456
-57.184429946461464, 42.91934361810736
-56.749232029490045, 44.34998976039323
-56.55478189637516, 22.401004559319702
-56.55478189637516, 21.338010498291638
-56.007440780940655, 42.635341374119335
-55.69055908253121, 41.33567155652807
-55.369562037389166, 21.566282283632518
-54.73991398730287, 42.76027463703292
-54.62879962552294, 20.817722372693993
-54.513055498668834, 41.23145310799016
-53.96211345484331, 40.62609914095091
-53.44357976653694, 20.683020576220443
-53.18431292238376, 42.1216594630135
-52.600962523039094, 40.935854791597095
-52.14724554577103, 20.38418142427544
-51.36944501331146, 40.62473457861327
-51.36944501331146, 41.89514211496386
-50.90852617926137, 20.399949700177146
-50.07311079254555, 41.881496491587384
-50.07311079254555, 40.714795692898065
-49.7562290941361, 20.11414969945858
-49.295310260086, 40.70660831887217
-48.71916171752336, 41.55036269765138
-48.51750972762645, 20.151523545706397
-47.99897603932007, 40.952229539648854
-47.422827496757435, 41.88240619981248
-47.22117550686052, 20.30640137102948
-46.702641818554156, 41.457117604578755
-46.12649327599152, 42.401697978306444
-45.92484128609459, 20.474242538560233
-45.27667417571163, 42.155091240285884
-44.79054884292441, 43.17083733037286
-44.62850706532868, 20.74579044375224
-43.59143968871594, 42.8503357513177
-43.533824834459665, 43.97321893716477
-43.33217284456275, 21.08215505998257
-42.4247388900266, 43.55103851170013
-42.19139873028874, 44.90973323129657
-42.035838623796835, 21.496299729458826
-41.08519352856848, 44.660427692208216
-40.94115639292782, 46.192907006406074
-40.73950440303091, 22.066004505427003
-39.90985050174072, 45.84500425752074
-39.64482217216191, 47.44678817666738
